userID,movieID,lastWatched,likes
janicewilson19,tt0473367,2018-01-14,1
jackrivera94,tt7212726,2022-11-20,1
stephaniewilliams58,tt0253754,2020-03-19,1
jackthomas42,tt11650226,2017-02-25,1
janetrussell18,tt0104507,2009-04-21,0
shirleyhall86,tt1212436,2018-09-17,0
annajohnson65,tt5895028,2005-10-12,0
stephanieyoung15,tt0377471,2013-12-03,1
michaeltorres08,tt0378897,2007-11-21,0
jeremygonzales82,tt0111323,2021-05-06,1
lindaprice56,tt1212974,2000-01-10,0
marthasanders20,tt2561546,2020-03-04,0
janehill02,tt0117107,2020-01-06,0
dianestewart54,tt2608732,2016-04-24,0
jackbarnes30,tt1020530,2009-11-17,0
victorsmith89,tt3289956,2010-04-07,1
alansmith65,tt2510894,2020-05-06,1
janeross03,tt0117737,2018-11-29,1
albertsimmons24,tt2938956,2010-04-07,0
haroldkelly10,tt9308382,2002-02-07,0
philipkelly95,tt1078912,2012-01-07,1
sandraedwards11,tt0126916,2018-06-22,1
frankevans91,tt0160797,2013-05-02,0
kellybell09,tt0411118,2007-09-24,0
kimberlybailey56,tt11790780,2010-01-20,0
judyjohnson58,tt0360717,2002-08-22,0
marklee87,tt1740710,2013-03-18,1
albertbrooks41,tt7218518,2014-10-08,0
jesseedwards18,tt2510434,2020-04-24,0
tinamartin41,tt1425257,2003-07-03,0
donaldgray16,tt0105017,2004-05-03,1
matthewlong83,tt10687506,2008-02-01,0
clarencecox27,tt0147800,2008-11-15,1
janeyoung79,tt0323939,2008-05-28,0
edwardwood31,tt5057140,2011-10-03,0
phillipsanchez52,tt7322224,2007-10-11,0
marythomas99,tt0101694,2009-11-14,1
frankpowell21,tt0806027,2018-03-31,0
eugenehernandez09,tt0443559,2002-09-26,0
raymondwilson07,tt6921996,2012-05-02,0
cherylwilson60,tt2719848,2001-04-16,1
sarasanders71,tt8747160,2015-06-11,1
judithhoward01,tt0256276,2018-08-31,1
geraldreed26,tt1345777,2005-05-06,0
joanbarnes47,tt7510346,2013-02-24,1
scottsmith88,tt0275773,2011-08-05,1
rubyrogers54,tt0983946,2001-01-16,1
jonathanthomas30,tt3733778,2018-03-09,0
carlosrivera43,tt4513674,2008-07-18,1
danieldavis93,tt7978758,2016-10-16,1
normalewis48,tt1866249,2023-04-10,0
anneflores00,tt4105970,2013-05-10,0
nicolenelson57,tt0420238,2000-05-20,0
jonathanwatson04,tt0478988,2015-10-17,1
clarencethompson43,tt0119472,2006-03-14,0
ernestgriffin20,tt0107798,2015-02-07,0
briansmith66,tt0114194,2013-03-10,1
howardcooper43,tt7349662,2013-05-14,0
jeffreywalker49,tt0102266,2006-06-11,1
matthewrodriguez37,tt4823434,2006-08-28,0
dorothyhayes25,tt1176740,2018-04-21,1
carlosallen90,tt0291341,2018-02-08,1
seanperry49,tt2187153,2020-03-12,1
aaroncooper16,tt1411704,2006-08-26,0
albertbell41,tt1602476,2004-08-02,1
earlrussell36,tt0104348,2004-11-28,1
margaretallen65,tt0100502,2007-04-12,1
paulwatson02,tt1499666,2019-09-11,0
cynthiaramirez85,tt1010271,2020-02-12,0
janetflores02,tt0417001,2007-03-12,0
louisekelly16,tt11382384,2008-01-11,1
bobbylewis90,tt2631186,2005-07-13,0
dorothybryant95,tt1725986,2022-07-22,0
toddwilson21,tt13028258,2010-02-07,0
nancyallen57,tt8356942,2000-09-06,1
seanlee93,tt7967412,2001-05-27,1
sharonsanchez98,tt4769836,2001-07-05,0
russellmiller65,tt0765446,2002-12-19,1
kevinallen94,tt4572514,2010-07-18,1
alicehoward80,tt2850386,2003-11-13,0
douglaslopez80,tt1728196,2017-11-30,1
ronaldlee56,tt1238291,2003-03-05,0
josephcollins09,tt0107840,2021-04-22,0
bonnierogers85,tt3808342,2017-03-17,1
donnaperry02,tt2380247,2017-11-28,1
jonathanhill68,tt0430304,2000-11-11,0
annabrooks46,tt5039994,2001-01-13,0
scottperry41,tt0411270,2003-10-30,0
seangarcia76,tt0104181,2008-12-13,0
scottscott59,tt0887883,2016-05-14,0
russellyoung69,tt0469263,2020-06-28,0
joseevans44,tt0385267,2012-12-07,0
rogeranderson33,tt10362466,2019-05-26,1
cynthiathomas33,tt0307453,2006-02-10,1
sandracook85,tt0117107,2003-11-27,0
annaclark92,tt0435623,2012-10-18,1
loisking38,tt0850253,2008-05-11,1
annthomas62,tt5310090,2013-11-19,1
deniseharris18,tt7946422,2020-02-09,0
harrycollins81,tt3014866,2006-02-03,1
geraldsanchez82,tt6285944,2020-01-17,1
jackthompson13,tt9263550,2022-01-14,1
teresagonzales66,tt0115963,2019-12-05,1
billyphillips59,tt13320622,2018-07-11,1
carlosmoore90,tt1263778,2009-07-04,0
williamsimmons15,tt3331846,2012-01-15,1
andrewevans19,tt1929308,2001-08-01,1
antoniopowell95,tt0144964,2009-12-05,1
dorothyhenderson67,tt4799050,2007-12-06,1
rosewood29,tt0099277,2010-01-21,1
petermorgan96,tt3339674,2014-03-13,0
shawntaylor08,tt0102603,2021-01-01,0
christopherhall42,tt6571548,2005-05-04,0
waynefoster49,tt14114802,2022-11-22,1
earlmartinez36,tt5619332,2016-05-22,1
victorscott33,tt0396184,2023-03-26,1
peterbell83,tt0115759,2003-01-15,1
josegonzalez52,tt13061914,2009-01-09,1
seanperry49,tt0799954,2021-11-05,0
elizabethphillips20,tt4334266,2021-10-15,1
anthonyking24,tt5752192,2021-12-03,1
phyllislewis22,tt1545660,2011-04-21,1
lillianbennett64,tt0103035,2022-11-10,1
janemoore09,tt1392170,2000-03-20,0
jameshall75,tt1300854,2015-11-14,0
stevenwalker39,tt2717822,2002-12-21,1
denisecarter48,tt5690142,2003-09-15,1
jeremymiller03,tt6745550,2022-08-07,1
joanmorris15,tt0105275,2022-03-17,1
kathysmith07,tt5884230,2007-04-29,1
robertprice68,tt1371155,2002-03-21,0
phillipyoung72,tt5433114,2001-09-26,1
rachelrobinson92,tt0397065,2018-11-09,1
brandongonzalez10,tt8869978,2001-12-25,1
billyking77,tt0116353,2016-02-12,1
kellygriffin04,tt3361792,2019-08-27,1
nicolestewart18,tt0450259,2016-03-01,1
dianawood63,tt0106246,2006-09-30,1
karensanchez03,tt1219827,2009-11-13,1
kennethhill67,tt0113749,2015-04-13,1
waynehayes41,tt0373450,2020-09-17,1
marilynfoster08,tt0429493,2007-04-26,1
nancytorres77,tt8912936,2016-02-18,0
ralphwilliams36,tt0160184,2013-08-26,0
jimmylee06,tt0104670,2005-11-28,1
carlbaker00,tt0362511,2018-11-15,1
evelynmartinez33,tt6259380,2005-10-03,1
carlrobinson28,tt6903440,2001-08-20,0
williedavis27,tt1402488,2006-03-08,0
francesturner01,tt0808399,2015-06-26,1
samuelcoleman34,tt6107548,2008-11-23,0
lisadavis81,tt0119227,2021-05-26,1
sandradiaz72,tt0405676,2002-08-14,1
judithbell25,tt8185182,2007-11-25,1
thomasphillips33,tt2191701,2015-11-29,0
willierodriguez33,tt5969696,2013-01-12,0
benjaminharris82,tt0494238,2013-07-22,1
jerryhoward88,tt0100935,2014-04-12,1
russellwashington76,tt0349416,2000-04-15,0
kimberlywilliams32,tt0199753,2001-12-16,1
annscott08,tt14817272,2011-09-06,0
danielking24,tt4936176,2009-08-06,1
beverlyyoung74,tt0145681,2007-04-17,0
roseanderson29,tt1068646,2004-01-28,1
clarencegonzalez55,tt1029234,2003-10-16,1
christopherbailey73,tt0101757,2011-09-08,0
jamesgarcia11,tt3696192,2009-12-20,0
markrussell23,tt2187115,2000-07-25,1
jenniferhill56,tt6856242,2002-11-07,1
robertmitchell44,tt0488604,2000-05-27,0
elizabethevans40,tt0493459,2008-02-12,0
annyoung85,tt0106266,2017-04-15,0
mariagreen94,tt0346094,2001-08-27,1
jimmywright93,tt0857265,2023-01-28,0
stephenhernandez65,tt13669038,2014-04-07,1
phillipthomas59,tt10872600,2009-09-26,0
alanscott60,tt0346491,2007-06-10,1
howardharris29,tt0484740,2022-02-12,1
seanjames84,tt3263946,2010-06-27,0
philipdiaz07,tt0335266,2017-12-31,1
wandabutler93,tt4351548,2010-05-24,0
marialong24,tt0492044,2019-10-18,1
fredclark84,tt0492486,2007-03-27,0
christophermartin09,tt11893274,2015-01-22,0
kimberlynelson72,tt0294870,2017-11-06,1
jacktaylor80,tt1816518,2000-07-17,1
harrygreen22,tt1781922,2018-10-23,1
frankgray06,tt6857988,2006-05-07,0
raymondthompson49,tt0361668,2020-02-28,0
aaronthomas18,tt2231554,2021-09-30,0
anthonyflores13,tt1193631,2012-04-08,1
alanflores21,tt0289765,2009-10-19,1
amylopez15,tt4669186,2005-10-30,1
annejackson96,tt8041276,2008-06-12,0
waynecook23,tt19653180,2008-02-21,0
victorhall94,tt14168118,2000-10-22,0
brendabennett61,tt13322120,2010-02-04,0
kathrynperry82,tt0248667,2010-02-27,0
joannelson41,tt1823672,2000-09-24,0
carolynbutler63,tt2375379,2017-08-14,0
carlosking37,tt1800241,2005-10-08,0
michaelperez39,tt0386005,2008-12-02,1
janiceanderson09,tt1438298,2000-05-16,1
bobbylewis90,tt10717738,2010-09-30,0
seanward32,tt0331933,2010-12-05,0
jeremyrobinson18,tt1477834,2020-07-22,1
georgebell88,tt2080374,2017-05-15,0
ryanpeterson89,tt1928330,2018-10-02,1
jackstewart40,tt0189998,2022-10-29,0
maryperry70,tt0348333,2015-08-28,0
marierodriguez63,tt0450278,2001-08-13,1
earljames13,tt9100054,2004-01-31,0
pameladiaz23,tt0285728,2015-07-05,1
petergonzales31,tt1343097,2010-08-06,1
helenjackson66,tt1620719,2015-01-19,1
kellyallen80,tt0218553,2001-07-29,0
jonathanevans34,tt5929754,2001-02-17,1
williecook75,tt2872518,2017-12-15,1
dorisbaker01,tt0988595,2005-02-08,0
mariecook30,tt0233142,2019-10-06,0
susanpeterson28,tt0765128,2008-05-30,1
paularodriguez88,tt2398241,2012-12-04,1
lilliangonzalez27,tt0857190,2021-03-28,0
phyllisprice48,tt0938341,2023-01-10,1
wayneallen13,tt1536044,2003-07-17,0
judynelson70,tt0105575,2019-01-21,1
judithhughes09,tt0100054,2007-01-28,1
earlbell16,tt0110955,2006-12-24,0
joshuarussell36,tt0434215,2018-11-13,1
christophercarter08,tt1808197,2017-09-15,1
catherinehernandez21,tt0265343,2005-08-27,0
theresahernandez47,tt0374536,2022-06-21,1
jeffreyross52,tt1179034,2009-10-30,0
rogerhughes49,tt3808342,2016-09-28,1
stevelewis82,tt4823776,2010-09-01,0
georgelewis65,tt0383060,2017-04-14,1
stephaniepeterson40,tt5628302,2004-01-02,0
irenepatterson93,tt0441881,2013-07-30,1
annaprice76,tt2283748,2020-04-12,1
jacquelinelopez84,tt3390572,2002-01-29,0
carolbarnes46,tt2315200,2022-10-21,0
jeffreybailey16,tt0102789,2003-08-10,1
garygonzalez96,tt1634136,2012-03-02,1
johnnywilliams52,tt0110631,2007-01-23,1
thomaswilliams12,tt2806788,2004-05-16,1
nancyjohnson36,tt0887261,2008-01-02,1
waynejohnson03,tt12519030,2021-08-10,0
benjaminsmith06,tt3499096,2017-03-30,1
joshuacox86,tt5460658,2018-09-15,0
cherylwright87,tt1527788,2007-04-14,0
stevenramirez02,tt0179626,2008-01-11,1
carolmitchell44,tt2400283,2010-09-15,0
matthewrogers67,tt7765910,2000-10-21,0
lisawhite61,tt0453729,2014-08-02,1
richardrogers14,tt0117723,2022-04-21,1
judithjenkins30,tt0316356,2021-09-19,0
annabrown82,tt0313021,2017-04-13,0
cherylcooper10,tt3110958,2020-11-19,0
jeremyhall93,tt1235124,2007-04-18,0
arthuradams68,tt6199572,2019-01-13,1
chrisfoster46,tt4867110,2007-06-15,1
scottkelly08,tt0476805,2010-05-30,1
albertjenkins28,tt0364385,2016-06-08,0
francesstewart98,tt0903624,2003-03-06,1
denisemurphy67,tt0112379,2010-02-14,1
brucehernandez39,tt0386005,2005-11-01,0
davidmiller26,tt0469641,2002-04-16,0
josephcoleman99,tt2261749,2015-03-02,1
judybell37,tt0484740,2017-11-02,0
juliagonzalez96,tt0209958,2013-06-12,0
bettyhernandez22,tt2334733,2000-12-28,1
russellgriffin41,tt7097896,2014-12-14,1
donaldthomas02,tt6791096,2001-03-29,0
denniswhite11,tt0453729,2010-07-16,0
henrygonzales12,tt0118708,2011-03-25,1
christinabutler25,tt1907668,2021-12-03,1
nicolestewart18,tt0964185,2019-10-14,0
helenscott08,tt5059406,2000-12-10,1
sarahcook26,tt5638642,2012-02-08,1
brianhenderson43,tt0166485,2014-03-10,0
mildredclark03,tt1880399,2012-05-01,1
alanrussell31,tt7059844,2010-03-07,0
christinestewart09,tt5140878,2011-09-01,1
shawnhall35,tt0204700,2010-10-11,1
geraldmurphy03,tt0112579,2015-01-10,0
douglasperry87,tt2363213,2011-05-14,0
aaronsimmons68,tt5540992,2009-04-13,1
joycecampbell25,tt0980970,2012-08-03,1
paulawatson53,tt0254686,2011-06-15,0
dianeparker87,tt0283900,2002-09-20,0
juliamoore18,tt0110148,2022-07-21,1
richardrichardson74,tt0349047,2007-05-02,0
adammurphy43,tt1655460,2004-10-02,0
jasonphillips11,tt1911662,2007-01-13,1
johnkelly62,tt4370784,2016-04-04,1
janetlewis82,tt4728386,2003-06-16,0
paulawright10,tt0233841,2015-08-30,1
bobbywalker39,tt0119528,2014-09-04,0
garymoore74,tt1183919,2020-02-14,0
johnnymoore53,tt0137363,2005-04-10,0
anniejenkins76,tt0105378,2003-12-28,0
seanwatson41,tt5312232,2020-01-22,0
timothyperez64,tt7721946,2000-08-07,0
wandagray32,tt0443465,2007-08-23,0
seanmartin30,tt6967980,2012-02-06,1
kathrynwilliams45,tt0109015,2015-09-12,1
robertdiaz02,tt6043142,2017-07-03,1
brianmurphy84,tt1033575,2023-04-13,1
patrickturner16,tt3733774,2010-08-23,0
brucehughes29,tt8110652,2003-04-20,0
benjaminking39,tt10731256,2010-12-10,0
angelajones29,tt5523010,2006-07-30,1
lindayoung89,tt10098288,2006-07-12,1
carolbaker49,tt0120913,2020-03-28,0
aaronrodriguez00,tt13276352,2018-11-08,1
sarabutler25,tt9784456,2014-03-10,0
antonioevans06,tt10083340,2014-10-10,1
peterwright18,tt1911662,2005-05-12,0
haroldhernandez35,tt0289635,2022-08-26,1
evelyntaylor04,tt4374460,2000-03-29,1
rubywilson29,tt1233227,2003-01-31,1
robertanderson63,tt0117509,2021-10-11,1
susanward63,tt7715202,2015-03-17,0
eugenegray48,tt2368254,2004-12-14,1
marysmith27,tt0106266,2003-02-01,1
jasonperry22,tt0379557,2012-12-09,0
jessicahughes87,tt9766332,2009-08-21,1
shirleymitchell11,tt0308506,2006-09-25,0
francesrogers18,tt10431500,2005-04-13,0
theresaross94,tt2718492,2013-07-30,1
jacquelinediaz99,tt1606378,2005-05-30,0
debraking22,tt0242888,2015-04-08,0
justinclark19,tt3369806,2015-07-06,0
samuelwashington31,tt3949660,2021-10-09,0
edwardrussell58,tt0102510,2007-07-29,1
jeffreylee64,tt11235772,2014-03-04,1
andreacampbell65,tt1810683,2017-09-01,0
lillianhoward96,tt1950235,2007-04-21,0
terryrussell51,tt10665342,2012-06-24,0
brianlee03,tt3095734,2014-04-07,0
julialopez48,tt0435670,2006-10-06,0
russellsmith14,tt0118147,2020-06-05,0
carolynedwards76,tt1448755,2016-11-02,1
alanjones67,tt14033502,2003-10-07,1
rubymorris31,tt0453383,2013-01-07,1
alicethomas03,tt0430922,2016-06-09,1
eugenebaker58,tt0478024,2002-05-11,0
sharonbrooks68,tt2917388,2007-05-20,1
andreagonzalez12,tt0116191,2020-07-14,0
rubyhenderson12,tt3014284,2013-09-06,0
justincoleman31,tt1314228,2003-02-08,0
ashleyfoster79,tt0410369,2019-10-24,1
kennethparker55,tt0122690,2011-12-25,0
keithevans62,tt0865554,2006-07-27,0
helenmartinez38,tt0314166,2005-06-23,0
rachelbrown89,tt5039994,2016-10-18,0
christopherevans51,tt1242447,2018-10-29,1
frankprice92,tt1870425,2020-10-05,1
shawnclark15,tt4998632,2000-10-25,1
philipwright85,tt0120773,2015-05-29,1
craiglee07,tt1734433,2003-08-03,1
jerryrodriguez92,tt3906082,2005-03-14,0
haroldperry38,tt0837562,2006-06-13,0
billymoore38,tt0372824,2009-11-16,1
michaelprice44,tt13070038,2016-06-27,1
stephanierichardson39,tt0439662,2020-12-20,0
jenniferhughes00,tt0120179,2009-07-02,0
elizabethjames99,tt7212754,2002-10-11,0
antoniomartin91,tt1007028,2011-12-28,0
christinaturner86,tt8009906,2002-08-09,0
jeffreyanderson04,tt0462244,2019-09-03,0
thomasmartinez72,tt2375605,2015-08-01,0
josephwood76,tt1433562,2003-10-07,1
albertsimmons24,tt4573394,2013-05-02,1
beverlypowell07,tt1524575,2009-12-29,1
pamelabailey62,tt10714856,2010-02-15,1
eugeneanderson26,tt2205904,2001-05-21,0
brianking01,tt1678051,2003-11-22,0
peternelson15,tt0477348,2000-01-12,1
andrewsanders96,tt6450804,2017-04-05,0
charlesmiller31,tt1230168,2000-09-03,1
jeremywatson41,tt4375438,2020-02-18,0
kellythomas98,tt0112679,2006-01-15,1
laurabrooks02,tt0116259,2003-07-24,1
walterrogers62,tt3801314,2020-03-30,1
lisarogers22,tt3077214,2018-02-03,1
bettyross05,tt0220099,2019-01-04,1
aliceprice76,tt0234215,2007-07-16,1
jimmybennett97,tt12472554,2019-05-13,0
randysimmons48,tt0953318,2020-12-08,0
louismurphy44,tt0497323,2014-09-07,0
ryancooper05,tt1556243,2007-05-29,1
matthewstewart14,tt0437863,2007-01-23,1
tammygonzales16,tt0105128,2022-03-15,1
jeremycampbell47,tt8663516,2007-05-09,0
marthathompson01,tt0808185,2007-06-07,0
annmitchell48,tt10327252,2008-07-12,1
louisrussell10,tt1023500,2001-05-07,1
antoniogriffin82,tt1131734,2011-06-27,1
juanthompson03,tt3774466,2019-08-20,0
antoniocampbell67,tt2667918,2000-05-07,0
sharonpeterson65,tt2474024,2012-05-12,0
jeremyparker34,tt10230426,2013-11-18,0
theresadavis09,tt1465522,2001-11-20,0
ericrodriguez68,tt0115781,2017-05-22,1
mildredthompson38,tt9098938,2003-09-15,0
eugenerivera88,tt0373889,2008-10-14,1
christopherking55,tt2265398,2006-02-01,1
brendagarcia44,tt1883367,2022-05-28,0
ernestmartin50,tt0114898,2018-06-29,1
annayoung10,tt0758771,2022-04-02,1
emilypowell36,tt0209475,2006-10-14,0
raymondwhite63,tt1860357,2022-06-01,0
harryharris20,tt7315484,2008-03-30,0
juliehughes60,tt0160484,2020-12-05,1
alanlee67,tt0106873,2002-04-21,0
paulagreen32,tt2716382,2007-02-27,1
anthonyramirez66,tt0995829,2021-02-28,1
paulsanders22,tt3922818,2020-07-10,0
beverlyrivera30,tt0184907,2018-05-28,1
lawrenceallen54,tt0331953,2008-09-13,0
annward23,tt0361089,2022-02-12,0
nancymartinez76,tt0313021,2011-08-19,0
danieledwards15,tt3272066,2003-05-29,1
tammydiaz64,tt0377981,2021-09-06,0
nicolerobinson51,tt1216520,2019-09-08,0
bonnierichardson81,tt7504818,2005-06-21,0
carltaylor83,tt5059406,2008-05-02,1
donalddiaz35,tt0308878,2005-07-16,0
lawrencetaylor19,tt0429493,2001-11-21,1
tinahayes81,tt0119051,2003-07-17,1
robinsimmons24,tt0431021,2014-12-05,1
matthewlong83,tt4005402,2023-01-17,0
debrabailey39,tt1477837,2012-11-27,0
matthewbell65,tt0246677,2014-07-09,0
mariaking76,tt3708886,2019-12-31,1
dianescott71,tt5979872,2007-01-13,1
phillipgarcia96,tt8820590,2018-04-18,0
garyjackson26,tt8058874,2020-07-24,1
shirleyrivera18,tt0810913,2008-08-12,0
judycook37,tt0472071,2015-11-02,0
patriciajohnson61,tt0913425,2018-04-30,1
andrewnelson82,tt0906108,2003-10-18,0
adamcarter68,tt0109686,2011-09-17,0
clarencephillips62,tt0335245,2004-02-26,0
margaretprice82,tt0099348,2011-08-31,1
marilynsanchez80,tt0120657,2007-11-16,1
ashleyevans79,tt3864056,2005-11-10,1
arthurhayes49,tt0452592,2004-02-22,1
carlospeterson57,tt0106856,2012-12-18,0
victoranderson31,tt0117331,2008-02-26,1
chriscampbell29,tt7897330,2016-04-21,0
jenniferpowell30,tt0265591,2019-01-30,0
markcampbell84,tt1368440,2002-10-03,0
stevelong86,tt8745676,2009-10-23,1
clarencewilliams20,tt0421082,2017-11-18,1
henrywatson72,tt0106950,2015-10-20,1
alicecox28,tt0383216,2005-04-21,0
markbutler20,tt0099817,2002-01-20,1
andreayoung38,tt3393786,2014-10-29,0
raymondramirez90,tt5822564,2020-05-12,0
anntorres82,tt4244998,2005-05-31,0
davidross71,tt0100944,2011-09-30,0
laurahoward50,tt3348730,2015-06-21,0
carolyngarcia91,tt1412528,2004-10-09,0
michelleward49,tt10394738,2017-06-25,1
ryandavis48,tt9477520,2010-10-07,0
alanparker35,tt1186369,2007-10-09,0
evelynthompson99,tt1022603,2013-03-04,0
waynejones85,tt4651410,2002-05-25,0
kathyalexander82,tt1571249,2018-09-14,0
arthurreed93,tt5304464,2022-11-22,1
sarahlong38,tt0762073,2003-03-08,1
jameslong32,tt2459156,2004-06-01,1
brendalong27,tt8368406,2015-02-17,1
davidwatson63,tt12800524,2006-09-17,1
kimberlyadams58,tt2611652,2017-06-30,0
ronaldjackson86,tt0107468,2013-03-30,0
danielmartin56,tt9783600,2016-08-07,1
eugenegonzalez02,tt1714210,2010-10-20,1
frankjohnson40,tt14817272,2005-08-22,0
donnagriffin68,tt0109592,2022-05-28,1
teresaross95,tt3311384,2002-04-29,0
nicholasjackson90,tt0295700,2016-08-29,1
annamoore02,tt5952332,2002-07-10,1
georgelong13,tt4901306,2020-10-25,0
janetevans60,tt3170832,2009-05-15,0
margaretwashington94,tt0996605,2018-06-13,0
jessicagarcia95,tt0345551,2017-07-19,1
charlesgonzales25,tt8510488,2002-05-21,1
keithfoster70,tt10895556,2017-04-26,0
haroldwright03,tt2080374,2018-02-01,0
rebeccaross05,tt1496025,2008-05-27,1
richardsimmons97,tt0838247,2005-04-12,1
erneststewart39,tt0109831,2012-10-17,1
marilynjames72,tt0103060,2020-03-08,1
fredcook58,tt0335266,2002-11-14,1
louisramirez21,tt0902955,2020-11-20,1
brucegarcia97,tt6243140,2003-06-08,0
brianjenkins27,tt1135487,2004-01-16,0
keithwatson78,tt2955096,2014-11-20,0
stephenlong65,tt0424345,2019-06-14,0
margaretjones26,tt0222368,2012-08-05,0
joebryant63,tt0316465,2017-05-23,1
waltercook91,tt0115580,2009-09-22,1
juliehoward77,tt10324144,2006-04-13,1
haroldallen04,tt0124298,2014-05-22,0
jessicasimmons69,tt10699086,2002-08-13,1
lawrencemartin71,tt11385128,2000-11-07,1
nancywilliams63,tt6513656,2006-05-27,0
keithnelson94,tt0324127,2012-11-10,0
judyfoster04,tt1038919,2013-09-03,0
anthonystewart95,tt0119432,2023-02-05,1
adamrogers68,tt0499097,2003-03-17,0
denisemartin32,tt5979872,2020-08-06,1
martinthompson22,tt0118789,2011-12-14,1
toddcox10,tt0415978,2000-01-20,0
jeanroberts66,tt1343097,2009-08-06,1
johnnycox95,tt12618926,2013-11-24,0
judithjones58,tt0411270,2020-02-22,1
mariayoung55,tt3803860,2017-12-31,0
rosemurphy66,tt6334354,2010-01-31,0
carolynlopez59,tt1990181,2004-10-09,0
marilynwood19,tt0432289,2014-06-12,1
martinedwards94,tt0420555,2020-02-19,1
timothygarcia54,tt4139588,2011-02-03,1
wandahernandez82,tt4555426,2015-04-03,0
jonathantaylor65,tt7549996,2013-12-20,0
joemiller94,tt0116320,2008-10-10,0
howardlong59,tt3339674,2003-06-20,0
jeffreyparker85,tt1837709,2005-04-15,1
bobbytorres50,tt0113161,2013-08-20,1
christinepatterson97,tt0116752,2004-02-16,0
brendapeterson39,tt0104940,2018-04-09,0
gloriawood71,tt0174856,2014-08-19,1
robertnelson83,tt2404465,2016-07-22,0
normahoward00,tt1596346,2018-03-07,1
mildredflores38,tt9426210,2009-01-10,1
susanwood29,tt1436559,2013-09-23,0
arthuryoung22,tt10644708,2022-01-08,0
georgeharris71,tt1588337,2015-03-25,0
nancycampbell71,tt0404032,2005-09-15,0
arthurmoore68,tt2294449,2005-01-01,1
seananderson49,tt0436613,2017-12-02,0
christophernelson67,tt0362478,2018-02-05,0
francesclark98,tt1650536,2000-09-28,0
deborahthompson89,tt3409392,2014-04-29,1
angelaphillips31,tt1047540,2009-05-20,1
sarabryant52,tt0128278,2000-01-12,1
joanlopez95,tt0325655,2008-10-07,0
joanwhite89,tt1560139,2008-07-30,1
alannelson97,tt0233422,2002-11-15,0
jamesgonzalez42,tt11697484,2009-05-21,0
amybell89,tt0313792,2003-02-28,1
williamwatson45,tt1979319,2009-03-11,1
sandrataylor39,tt5929754,2007-06-16,1
waltergriffin29,tt5814534,2004-12-16,0
jacquelinecarter78,tt4695012,2009-09-15,1
aaronbailey00,tt0120647,2022-05-25,1
irenewright26,tt6303866,2017-11-20,0
stevejohnson64,tt1991245,2007-12-14,0
rebeccawashington13,tt0099762,2019-02-14,0
jeremybennett32,tt0119164,2001-06-24,0
ronalddiaz57,tt0871426,2006-11-08,1
matthewrobinson03,tt0346156,2021-04-16,1
craigsanders82,tt1217637,2020-06-30,0
karenphillips78,tt9639470,2001-07-31,1
gloriaharris61,tt0112571,2009-01-07,1
jackpatterson76,tt0810819,2001-12-13,1
jerryturner05,tt0990407,2010-10-18,1
jessicajones82,tt14901058,2003-07-25,1
julieperez01,tt0399854,2015-01-04,0
annegonzales98,tt7979580,2002-07-24,0
samueltaylor32,tt1331307,2011-10-22,1
jimmycook66,tt0315824,2009-03-07,0
emilydavis02,tt1174732,2023-02-14,1
emilymoore80,tt5197544,2009-02-06,0
johnnybutler21,tt1869347,2013-06-01,0
dianewright59,tt6882604,2023-04-26,0
brendayoung35,tt2561546,2008-04-01,0
paulalexander29,tt0216986,2002-05-27,0
mariemartinez93,tt4255304,2010-04-24,1
kathywatson69,tt0112346,2008-09-30,1
paulaward30,tt2624412,2022-11-17,0
patrickmorris19,tt0243736,2009-11-29,1
juliathompson62,tt6062774,2012-01-09,0
howarddiaz74,tt1291566,2000-09-27,1
annienelson64,tt0426592,2004-03-20,1
kathrynhoward81,tt0986233,2011-04-18,0
michellecook54,tt0246894,2008-12-25,0
christopherallen11,tt0364045,2022-08-19,0
albertwilliams17,tt1762399,2016-05-28,0
evelynrivera45,tt0104647,2014-12-17,1
jacquelinerussell13,tt9285882,2022-10-06,0
ernestcampbell11,tt0365265,2009-02-19,1
ronaldward58,tt0242587,2015-07-14,0
jenniferrobinson92,tt7236034,2012-07-21,1
joanharris10,tt7456310,2005-03-09,1
amydavis41,tt0243736,2018-05-10,0
stevecampbell13,tt2976182,2012-05-28,0
bonnieperry52,tt0208092,2011-02-17,0
juliabennett73,tt6133130,2016-03-04,1
howardharris29,tt0128332,2012-01-02,0
lorievans85,tt1609479,2023-01-16,1
dianafoster37,tt13664684,2014-12-06,0
tinarichardson56,tt0100514,2017-03-20,1
rachelgonzales67,tt0117500,2015-06-06,0
francesmitchell88,tt4824302,2007-03-03,1
dianacooper27,tt13066182,2011-11-28,0
annmartin51,tt0120669,2023-01-15,1
haroldbaker95,tt5960374,2020-07-13,1
kennethgonzales92,tt1706593,2009-10-20,1
larryperez72,tt5160938,2011-11-12,0
tinamoore85,tt2557490,2012-09-03,1
georgetaylor31,tt0133952,2017-01-25,1
eugenebarnes28,tt9173418,2001-11-03,0
deniseward60,tt11024272,2008-07-31,1
angelasanders43,tt0120347,2005-01-16,0
garymurphy04,tt0213847,2015-01-24,0
philiprogers57,tt0102713,2015-12-27,1
antoniothompson91,tt3038708,2015-05-08,0
christinebailey16,tt16227014,2018-03-18,0
teresabell16,tt2140465,2006-02-08,1
louisjohnson01,tt0398286,2022-09-03,0
