userID,genreID
ryanmitchell11,g07
margaretgray66,g21
richardhernandez02,g20
anthonylong73,g17
johnjames07,g01
samueledwards11,g19
marthapowell47,g10
richardnelson35,g02
brandonalexander76,g13
pamelapatterson35,g12
lisahughes38,g01
jackmoore44,g18
jessicamorris53,g15
jessecarter41,g07
theresaward68,g04
irenediaz79,g05
anniemurphy72,g17
jonathanscott71,g01
steveroberts55,g02
judyross02,g03
jamesparker76,g15
beverlyward47,g06
billytorres84,g07
walterbutler06,g18
johnnyward19,g11
carolynjohnson50,g05
marthawalker56,g21
waynelong23,g08
douglasbennett90,g15
antoniomitchell34,g17
bettyreed16,g16
scottward22,g02
michellesimmons73,g04
seandiaz30,g11
emilyroberts51,g12
christinebutler45,g12
craigclark77,g00
kathleenmurphy38,g12
jerrygonzales93,g02
samuelwilliams55,g19
anthonyhernandez83,g21
christinebrown54,g04
victorjenkins69,g02
shawnmurphy20,g15
ashleybailey69,g01
elizabethtorres30,g21
antoniohall60,g10
justinjackson80,g00
peterjohnson66,g10
gloriasmith27,g13
jessegreen43,g18
teresamorgan60,g16
brendarobinson33,g19
christinetorres62,g14
stevenlong68,g08
joshuawilson42,g17
lindaroberts68,g15
douglasmiller77,g08
patriciasanchez39,g10
angelalewis90,g08
melissaharris87,g01
joeprice53,g13
joanwatson99,g10
chrismartin06,g02
margaretcampbell07,g01
kimberlybarnes71,g18
teresaevans17,g01
jessicacarter43,g13
jimmydiaz05,g11
juliasanchez70,g19
stephenwashington81,g01
victorclark34,g15
louishall49,g08
virginiahernandez39,g03
tinawhite54,g06
jackcampbell71,g01
williebrooks32,g12
antoniomiller55,g19
dianacampbell06,g17
emilyharris51,g03
williamhernandez95,g03
dianephillips51,g04
louisalexander05,g21
kathrynjones87,g07
paulahill50,g14
juliathompson62,g03
brendawatson39,g02
normaramirez25,g18
carlbailey87,g16
beverlybarnes95,g16
christopheralexander52,g08
harrybutler33,g11
victorrivera63,g12
jimmyhenderson14,g19
patrickturner16,g12
ronaldperry07,g13
tammywilliams84,g01
heatherrichardson19,g11
juliarodriguez04,g06
denisesmith99,g02
marilyngonzalez63,g14
brendanelson98,g04
sarawhite00,g16
adamdiaz13,g02
phyllisharris89,g20
chrisharris08,g03
jeffreyjackson26,g16
teresaanderson04,g19
anthonyramirez66,g13
justinwatson75,g02
rosehernandez25,g09
mildredsanchez91,g12
jackwilliams17,g17
johnrogers49,g17
christophercampbell88,g12
elizabethwatson56,g05
joseedwards90,g21
jasonhughes35,g18
wayneramirez17,g16
judywilliams79,g21
alancoleman76,g19
ronaldedwards34,g19
theresasmith33,g16
joestewart58,g04
beverlypatterson73,g15
stevenadams10,g18
lillianadams11,g07
garyrogers01,g18
marieyoung13,g17
sandrawashington82,g01
shirleycarter67,g09
barbaramurphy49,g08
margaretwhite43,g17
joshuaphillips30,g16
justinanderson63,g09
justinanderson63,g16
louisking52,g17
nancystewart56,g17
margaretflores99,g18
emilypowell36,g01
christinaalexander81,g01
andrewrogers49,g15
catherinehill07,g18
donnaross12,g12
carlhill63,g01
kimberlyfoster45,g12
michaelhill61,g14
barbarahoward07,g19
timothyward34,g14
caroltorres55,g02
davidscott94,g15
keithparker82,g12
josepatterson85,g10
marieflores60,g00
harryhughes33,g20
alicepatterson78,g02
danielroberts57,g21
pamelajohnson53,g16
haroldhernandez35,g21
teresacollins91,g16
mariaturner07,g20
kathrynwilliams45,g04
ashleysanders80,g01
larryroberts89,g04
christopherbryant59,g03
marthamitchell08,g21
frankphillips55,g14
georgerodriguez78,g16
annwashington64,g06
evelynmitchell17,g05
brucegarcia97,g10
stevenallen37,g01
sarahbrooks04,g13
kimberlymoore40,g04
markwilson22,g13
marthacollins79,g07
susanbaker23,g11
dianareed31,g13
rubywilson29,g07
phyllisward61,g14
francesthomas90,g07
melissasanchez06,g06
seanscott95,g00
jimmykelly70,g09
rebeccarogers77,g13
sharonsanchez98,g19
bonniecarter81,g00
bruceanderson29,g01
nicolerobinson51,g01
brucejames64,g19
dianerichardson54,g15
jacquelineturner39,g13
nancyjenkins65,g21
sharonperry90,g07
matthewthompson45,g16
annrichardson68,g04
beverlybrooks14,g05
rogerstewart13,g10
walterrussell89,g21
keithsmith91,g17
tammypowell06,g10
garypowell55,g01
theresacooper85,g04
beverlyhenderson39,g16
kimberlyjackson95,g05
williamjackson71,g03
dorothysimmons03,g06
fredmartinez60,g08
beverlygarcia05,g19
larryadams41,g21
andreacooper67,g08
phyllisgray76,g05
howardhoward52,g16
loiscox52,g07
janewalker11,g03
rebeccagriffin70,g19
markstewart01,g05
alancampbell73,g04
cynthiadiaz80,g07
jasonmitchell61,g18
louiseevans03,g18
paulevans55,g02
richardmoore06,g02
judycook37,g15
stevenperry32,g04
evelynbrooks07,g12
debraflores51,g01
shawnrogers26,g18
annaflores85,g19
gloriawilson73,g11
roycoleman00,g10
barbarayoung42,g16
johnnyking14,g18
cynthiastewart98,g03
antoniomartin91,g16
benjamincoleman10,g16
thomascampbell11,g17
ernestrobinson87,g05
danieldiaz31,g10
louisbailey67,g12
jimmymorris90,g06
judithbrown72,g01
thomaspowell51,g01
christinatorres93,g07
lisapowell14,g04
denniscampbell85,g01
bettywilliams61,g00
dianesanchez60,g12
annelopez32,g16
sharonwalker75,g18
heatherwood82,g05
alancox64,g04
gregoryking21,g01
justinbailey08,g17
carlosreed49,g18
barbaralopez67,g21
davidhernandez05,g08
jackramirez22,g08
ruthpeterson41,g21
donnawashington25,g03
christinaalexander81,g04
nicholashoward41,g11
andrewalexander47,g14
irenelopez14,g21
joycemurphy32,g13
shirleybarnes52,g14
kennethanderson07,g08
alanbarnes14,g15
lisagarcia99,g09
sandrasanders93,g02
kevincarter23,g05
stevegonzales44,g17
katherinedavis70,g00
dianapatterson90,g10
teresamorris43,g19
juansmith12,g21
maryscott08,g00
patriciagriffin52,g06
elizabethparker98,g00
andreacollins49,g21
brendadavis68,g08
sarahallen51,g15
jesseparker84,g04
lillianwright07,g06
russellcarter67,g20
shawnross59,g03
davidturner96,g06
laurabailey73,g01
dianajackson55,g04
williamcampbell94,g02
billyhall70,g11
russellalexander39,g05
melissayoung23,g02
susanbennett27,g05
karencook71,g13
amandarogers93,g20
harrygriffin09,g14
scottfoster72,g21
christopherwood54,g16
williamwood57,g08
bobbylopez32,g03
edwardward28,g15
charleshughes64,g04
walterwhite75,g15
josephgonzalez04,g15
ralphcoleman58,g05
sharoncampbell72,g03
dianalong04,g05
jackgray11,g20
brucejames64,g03
jimmyjenkins35,g06
georgeanderson74,g19
haroldgonzales13,g05
bonniefoster38,g10
jeffreyanderson04,g07
earlhenderson35,g07
sandracampbell40,g06
phillipgarcia96,g02
johnnycook86,g07
nicoleprice69,g11
brandonwalker67,g05
gregoryperez05,g10
katherinemoore64,g05
phillipgreen97,g09
marilynsimmons95,g18
kellylopez55,g19
kevinthompson49,g19
justinhayes13,g18
rachelanderson38,g14
michaelcarter34,g09
jimmystewart21,g12
ruthgonzales56,g15
stephengreen67,g20
angelahall84,g07
annieprice46,g04
donnapeterson70,g01
briancox93,g19
aaronsanchez14,g04
michaelwhite83,g19
toddjones59,g05
wandaclark16,g17
victorking40,g19
louisdiaz82,g01
emilyking88,g10
arthurrogers09,g03
angelaparker21,g06
theresaflores56,g19
stephencoleman77,g00
margaretclark10,g16
arthurcox22,g15
patriciarivera39,g11
rachelsanders41,g09
loriross42,g00
louisejones66,g21
lisarussell89,g17
annawashington19,g11
garyadams84,g03
patriciasimmons25,g12
keithfoster70,g21
melissahernandez82,g02
billycarter08,g10
joeramirez12,g14
joebryant63,g03
michelleclark67,g09
dianerodriguez75,g03
nicholasmitchell71,g14
justinross54,g15
janejenkins43,g09
geraldparker19,g03
helenhughes75,g21
rosephillips49,g13
josepatterson85,g04
ralphwashington98,g07
catherinenelson04,g16
johnnycook86,g12
ashleycox10,g21
shirleywilliams28,g04
roserobinson84,g20
patrickallen71,g17
dennismitchell39,g06
jerryrussell46,g16
sharonjohnson24,g09
kathyfoster86,g15
lawrencecooper07,g06
francesparker77,g18
donnabarnes84,g18
terryhall72,g09
aaronmoore18,g03
lillianbaker10,g15
jeffreyross52,g09
annabutler20,g20
jessicadiaz17,g17
bonniekelly13,g17
garycoleman48,g19
melissahoward57,g01
anthonymoore27,g14
walterrussell89,g15
rebeccajones31,g11
lawrencehall65,g11
joycebrooks35,g12
dennisharris72,g09
mariawood37,g08
susanturner03,g13
dennisclark10,g12
seanmorgan27,g01
helenpeterson86,g12
angelaroberts74,g05
christopherrodriguez64,g13
robinwilliams85,g03
rachelroberts58,g15
earlwright08,g06
judyturner68,g06
paulasanchez41,g01
ryanbryant59,g00
brucebutler09,g18
douglaspeterson19,g12
antonioparker13,g06
donnabaker13,g14
kathrynramirez59,g00
stevencarter08,g21
ronaldperry07,g01
anthonyrodriguez50,g05
andrewlong85,g03
williegray83,g20
waltergonzales94,g10
eugenegray48,g13
paulking97,g14
brendapeterson39,g12
juliakelly32,g17
harrycook18,g06
stephencook02,g16
douglasbrown58,g11
lawrenceharris33,g14
normacampbell85,g10
marthaparker74,g08
ruthjones76,g04
kimberlyperez53,g07
angelabailey20,g16
mildredbrown16,g05
rosehernandez25,g14
waynelong23,g01
franceslopez97,g18
robinthomas19,g15
seanward32,g12
rosesanchez12,g17
susanlee15,g16
susanwhite67,g20
charlesbrooks74,g03
jacquelinemitchell54,g04
lawrencelewis28,g10
christinecoleman00,g01
jenniferfoster45,g13
edwardbryant59,g07
erichall25,g09
samuelgreen21,g01
davidlopez29,g08
teresascott39,g03
marilynjackson35,g03
beverlywashington61,g01
peterlewis63,g11
gregorycoleman72,g06
peterbarnes52,g10
garybryant17,g20
russellpowell61,g11
bettywilson16,g15
kimberlylee26,g01
ruthcooper90,g04
lindarogers15,g03
brandonward53,g19
marthacampbell17,g18
dianajames77,g20
ruthharris56,g05
scottmartinez78,g19
randylewis82,g15
christaylor40,g11
stephaniemurphy90,g18
lauradavis35,g03
evelynrivera45,g04
juliarogers71,g06
ruthhenderson16,g00
anniejackson26,g05
joesanchez76,g10
jessicawright71,g01
rachelcox53,g06
deborahmartinez91,g20
phillipclark07,g05
randybennett81,g18
aliceturner14,g05
josecarter23,g09
johnphillips39,g21
kennethrobinson43,g06
martindavis86,g05
garydiaz76,g05
jacquelinealexander10,g08
christinawood69,g09
ernestperry45,g08
toddbell17,g07
margaretnelson67,g07
ralphflores22,g17
anneedwards09,g15
joserobinson03,g09
williamrogers32,g15
bobbyperry00,g04
clarencehernandez33,g14
frankking96,g17
marklee87,g20
carlosfoster76,g02
brucesmith52,g08
brucemartinez88,g21
stevecook22,g02
clarencewilson15,g05
lauracook92,g04
elizabethscott85,g06
amythomas02,g16
marierobinson18,g09
samueljones55,g12
mildredmartin59,g10
stephenyoung76,g19
billyking77,g18
jimmypowell69,g13
louisejenkins95,g04
loisjenkins80,g06
thomastorres07,g13
ryanmitchell11,g08
ericcollins21,g04
keithgarcia15,g03
thomaspowell51,g21
juancoleman12,g11
christinemartinez48,g02
brianevans10,g11
martinbennett13,g18
margaretgriffin23,g16
ashleyjames92,g01
eugenebarnes28,g01
joebennett77,g21
annturner81,g14
sandrawashington82,g09
catherinerobinson97,g08
lisarodriguez73,g09
louisemorris05,g09
harrywood25,g05
marilynsimmons95,g07
mariaflores05,g19
annecooper09,g13
normagarcia52,g16
stephanierivera33,g13
johnpowell36,g16
judithwood50,g03
melissabennett93,g04
kellythomas98,g08
christinerussell82,g15
brendapowell57,g20
bonniesanchez74,g16
janetross67,g01
aaronhayes39,g20
nancypeterson86,g17
antonioflores04,g16
elizabethrussell68,g10
michellecoleman25,g09
annereed34,g16
amyanderson56,g05
amypatterson59,g20
pamelaking14,g12
helenparker33,g08
rachellopez97,g03
emilyharris51,g09
irenemoore88,g09
angelagonzales21,g11
rebeccasanchez79,g20
larryhernandez13,g12
justinmorris95,g16
teresaparker70,g21
georgekelly88,g10
larrywright59,g18
johnnythomas25,g08
christinemorris32,g16
nancyward96,g10
thomasmiller52,g18
phillipwright34,g14
eugeneallen84,g20
wandajenkins66,g15
ruthyoung58,g03
janetalexander57,g03
paulaperry94,g10
andrewhenderson72,g00
rebeccahenderson88,g00
lindajackson31,g11
aaronwashington01,g10
rogerbailey61,g06
seanwood37,g10
carolyngriffin71,g01
jamesramirez46,g17
alanbrown57,g08
phyllisparker35,g03
rubycoleman53,g10
louisbutler05,g09
normamorris08,g20
dianascott82,g17
barbaradavis05,g04
carlcarter24,g10
rachelmoore16,g03
judystewart10,g03
lawrencekelly26,g05
sarafoster82,g11
terrywright79,g02
waynecoleman55,g00
randystewart07,g10
jenniferbaker26,g10
phyllisthomas82,g14
beverlyroberts38,g06
victorwilson15,g06
juliawilson91,g08
dianaclark43,g13
marthacarter03,g00
sarapowell84,g14
carollong25,g20
rosehall10,g18
harrymorris61,g14
gloriagonzales97,g01
jonathanstewart90,g11
larrycoleman82,g20
timothywhite63,g02
cynthiaedwards47,g17
brucefoster17,g14
sarahwilliams09,g04
donaldallen05,g08
cherylgarcia41,g19
brendascott79,g18
irenefoster35,g04
johnnygray42,g11
heatheredwards60,g21
josephwilson85,g01
lisaedwards43,g16
andrewadams01,g11
angelahoward69,g05
joenelson41,g16
nicolegriffin19,g15
garyperry97,g01
robertprice68,g09
johnwalker16,g20
louiswalker83,g04
evelynjohnson97,g11
paulahayes75,g19
annward23,g15
sarahmorgan79,g03
gloriapeterson27,g08
toddlee06,g19
catherinebaker27,g10
rubysanders03,g01
normaevans74,g13
roycampbell38,g02
toddlee06,g18
christinajackson21,g12
joecarter10,g12
maryadams63,g16
lillianhayes52,g21
andreahenderson02,g15
katherineperez65,g07
michellemorris83,g20
marilynperez62,g15
christophermiller86,g18
wandalewis03,g16
sarahrodriguez19,g02
ruthcoleman77,g06
robertjones20,g07
sarahross85,g21
ernestharris76,g10
annarivera69,g13
lawrenceparker02,g13
dorisrussell02,g15
normayoung77,g13
jeremymurphy45,g09
carolynbryant29,g03
joshuasanchez80,g19
thomasrichardson15,g14
bettyhoward29,g06
saralong64,g09
joycecampbell25,g13
loisgarcia21,g17
eugeneperry60,g16
josephsanchez82,g00
maryfoster40,g02
bobbygray67,g13
andrealopez57,g07
benjaminbennett41,g20
mariejones68,g08
ronaldrodriguez98,g14
angelaperez37,g20
bettymartin98,g11
franklopez55,g08
louisbrooks25,g14
deborahstewart23,g16
benjaminrichardson65,g03
samueljenkins02,g11
petermartin15,g18
marynelson42,g19
tammytaylor77,g02
cherylbailey94,g13
matthewnelson82,g08
nicholasbrooks86,g15
ryanperry51,g04
scottnelson50,g10
williamlee24,g18
victormorris92,g10
garywilliams40,g16
dianahayes32,g04
anniemoore14,g15
lillianyoung76,g11
jackhernandez12,g20
joansanders18,g01
danielperez98,g02
ronaldwhite77,g17
jonathanbell56,g15
bobbygray67,g05
stevehughes25,g16
nicholaspeterson23,g16
williegreen56,g18
doriscollins77,g00
judithmiller67,g18
carollee42,g15
cherylsanchez96,g19
denisehernandez01,g12
juliewalker54,g17
elizabethpowell90,g01
georgerivera81,g11
marthafoster96,g02
theresaparker10,g13
clarencemartin89,g06
marthaevans56,g18
dorismartinez72,g12
lillianturner49,g18
marieedwards01,g16
ruthhenderson16,g01
kathyperry04,g16
albertbell41,g02
nicolealexander78,g04
andrealopez57,g16
lawrencediaz81,g12
jamesjenkins43,g21
harryphillips03,g00
donnamitchell24,g09
lawrencemiller84,g07
amandacox86,g09
carlross79,g20
deniseperez78,g01
russelljackson22,g06
aaronpatterson32,g18
jackbennett80,g11
joethompson34,g12
patrickgonzalez74,g13
evelynbryant06,g06
anthonyward03,g02
joemiller94,g18
michellejohnson46,g07
randyphillips87,g02
aaronmoore18,g21
jackgonzalez83,g00
karenedwards30,g12
martincarter68,g09
josephgonzalez04,g18
garycarter34,g01
cynthiacampbell67,g21
russellthompson91,g20
brendakelly57,g05
amandamurphy96,g02
stephanieyoung15,g16
williamhill84,g16
loribarnes91,g01
terrygonzales57,g07
waynebell31,g16
paulpeterson60,g04
shirleyjohnson68,g12
denisejohnson75,g20
billyjames29,g10
georgesanchez20,g00
jacquelinemartin68,g00
jeffreyanderson04,g00
rebeccagonzalez47,g08
christophercooper50,g20
roselewis40,g18
arthurrobinson78,g15
brandonreed60,g02
beverlypowell07,g00
jeffreysanders36,g13
markanderson04,g19
rebeccalong35,g19
robinbryant68,g20
dorisgonzales69,g16
matthewgreen76,g21
dorisrichardson14,g02
fredsanders26,g12
annawhite26,g17
irenehayes69,g20
craigtaylor80,g15
patrickwatson57,g19
juliehoward77,g21
carolmartin91,g06
shirleymiller14,g21
rogerdiaz71,g00
rachelbennett04,g12
seanreed73,g21
kevinbutler00,g12
kennethrogers12,g14
shawnpowell68,g08
mildredrivera66,g12
dennishernandez50,g00
robertjames16,g03
ericsanders70,g02
craigsanchez54,g20
scottgonzales50,g18
billybaker76,g08
sandraevans66,g02
earlmoore08,g05
jessicabennett13,g08
royrogers05,g10
earlmitchell81,g20
michaelcampbell94,g09
jeremyprice67,g09
janegreen26,g12
carlcook95,g16
dianescott71,g19
brendarogers44,g03
michaelreed04,g20
jessekelly06,g18
amyhill98,g10
ericbaker95,g20
martinmitchell12,g03
ireneadams84,g12
markjames12,g15
adamkelly45,g11
charlesreed70,g21
jackwalker04,g07
georgewright58,g00
susanking28,g02
jennifermorris44,g11
jeanprice37,g15
joehernandez23,g03
victorrodriguez88,g00
danielclark90,g21
susanhoward88,g07
donaldbell84,g01
annagarcia57,g13
amyjones80,g21
harryroberts91,g07
karenrodriguez06,g05
christinacarter64,g17
marieallen05,g20
andrewharris40,g02
dennislopez88,g03
keithedwards45,g13
normarussell34,g13
kathryncarter48,g03
dianapeterson38,g20
bonniegarcia85,g01
denniscook04,g16
ronaldparker10,g17
marilynbrown74,g01
wandarodriguez59,g11
stevengriffin62,g19
katherineallen69,g09
catherinewilson10,g00
charlespowell58,g13
juliealexander81,g03
timothybailey61,g05
philliprobinson10,g03
deniseroberts73,g13
charlesgonzalez84,g12
dianepatterson98,g05
melissaross42,g14
joshuaturner50,g20
willieprice40,g10
thomasalexander22,g05
kimberlyclark77,g00
dorothywilliams66,g11
wandathomas97,g18
alicebaker65,g04
keithyoung32,g00
virginiahall91,g14
dorisperez60,g11
williebutler71,g07
lindanelson58,g20
paulahenderson51,g01
amandarodriguez39,g20
jacknelson28,g04
dorismiller66,g19
brianscott34,g09
dorisgreen55,g01
stevehernandez40,g18
christopherhall42,g21
kellyfoster32,g04
jackbrooks22,g19
douglaswashington22,g03
ryanbrown49,g02
scottscott59,g06
anthonyrogers91,g01
scottjames02,g06
anneanderson70,g18
williejames72,g10
ruthwood05,g10
kellybutler32,g21
williehughes27,g07
marthaevans56,g09
annecarter61,g08
jamesrussell57,g13
joycewhite69,g04
antoniomorgan08,g07
emilywilson01,g03
judycollins37,g05
mildredjackson13,g00
davidparker94,g03
louismorris37,g04
kevingonzalez66,g03
brianbell28,g08
cynthiajackson15,g05
dianeperry52,g02
markrivera18,g18
loriadams60,g16
howardhenderson93,g05
briancampbell27,g09
willieperry28,g00
howardmitchell19,g01
katherineward65,g02
melissalong61,g03
eugenemartinez00,g08
sharonrogers97,g14
racheltaylor59,g11
paulamitchell24,g14
roymorgan58,g20
nancyjohnson36,g10
mariasmith84,g06
carollee42,g21
carlcollins41,g03
karensanchez03,g05
irenehill99,g02
arthurwilliams95,g05
stevensanders15,g10
paulapatterson52,g17
carlmorgan04,g19
michaeljones11,g09
lindabrown26,g20
joanallen93,g01
johnnyanderson42,g03
brandonyoung51,g20
rebeccajackson48,g01
melissahenderson76,g12
henrymiller68,g19
irenegonzalez11,g10
louisejones66,g14
brianlee03,g03
davidlee61,g13
francesparker77,g05
garycoleman48,g00
bettyking07,g08
jamespeterson02,g05
christinewalker22,g19
evelynwalker74,g21
edwardrobinson45,g15
janetrussell18,g00
terryjenkins11,g02
janetcoleman78,g07
samueltorres24,g08
judycooper56,g19
fredlong92,g20
louiseclark87,g16
brucepatterson58,g12
billyscott74,g10
margaretthompson79,g17
jessicayoung92,g07
victormartinez15,g01
albertflores74,g04
catherinecoleman13,g05
christinemartin87,g12
christophermurphy45,g06
geraldkelly27,g09
seanmorris01,g07
josephallen88,g15
annmurphy82,g09
dorothywood65,g07
christinetaylor99,g21
eugenescott30,g16
adamparker55,g07
victoradams24,g14
stephanielewis24,g05
heathercollins42,g09
shawnrichardson47,g13
melissawashington60,g20
karenhayes16,g20
marthareed79,g09
philipedwards62,g16
roystewart56,g05
helenrivera77,g10
jacquelinecarter78,g15
scotttorres38,g06
edwardroberts04,g16
margaretpatterson94,g07
roselong56,g08
cynthiaadams11,g07
kellybrooks19,g07
johnnymurphy33,g15
nicolewatson98,g05
waynegray60,g16
kellyperez94,g06
paulacarter33,g06
keithjenkins81,g01
lawrencethompson06,g00
bobbywalker39,g04
robingreen90,g08
nicolereed92,g10
pamelahenderson24,g17
antoniogonzales70,g20
stephaniebell80,g21
ruthking62,g01
lillianhernandez49,g06
julieadams21,g20
wandaalexander32,g16
earlflores53,g21
kennethflores40,g14
johnthomas78,g17
stephaniewhite26,g21
lindajenkins78,g12
garysimmons72,g17
rogercook10,g00
katherinewashington46,g19
shirleyallen19,g14
kennethramirez01,g16
louisanderson21,g08
andrewwood70,g21
samuelhughes64,g05
stevenrivera69,g16
carlossanders30,g13
amandawatson93,g01
seanbennett55,g15
emilynelson14,g20
brandonlopez97,g09
dorothybennett64,g18
michellefoster28,g17
howardpowell81,g16
fredcampbell71,g07
jimmyclark00,g14
brandonhenderson86,g03
theresaroberts77,g00
angelagriffin66,g09
louisevans68,g04
louisemurphy84,g11
patriciabutler01,g14
nicolewashington00,g18
robertevans85,g10
terrypeterson97,g19
phyllisedwards25,g17
stephaniewashington45,g20
robertpeterson10,g02
jeanlong82,g08
paulalewis27,g01
victorrodriguez88,g03
joananderson40,g20
philipgarcia13,g08
elizabethmartinez84,g17
catherinemiller62,g09
joycejohnson56,g20
joancox79,g21
donnasimmons45,g11
brucejackson55,g01
mariesanders58,g10
catherinecoleman13,g15
andreapatterson91,g03
melissabryant09,g10
davidsimmons42,g11
catherineadams13,g08
carlwalker34,g21
anthonyking24,g04
normanelson52,g12
kevincollins49,g03
margarettorres35,g08
jeremycollins90,g05
juliecampbell03,g00
christopherwood54,g20
annking51,g20
bettycoleman55,g02
wandacox35,g18
rogercollins85,g04
harryflores10,g00
lauracarter82,g06
kathleenpowell64,g15
thomassmith45,g01
lawrencegonzalez67,g11
carolmorgan06,g19
adamreed67,g06
donaldyoung28,g11
joseking54,g16
henryrichardson21,g15
garyhughes03,g12
janewalker11,g08
beverlyhenderson39,g20
stevewilliams49,g20
robinperry70,g11
kathleenrivera20,g12
sharonhughes77,g09
earlparker13,g09
mariastewart22,g04
philliprobinson10,g06
pamelahoward92,g07
willierogers32,g05
phillipfoster39,g06
jasoncampbell79,g18
lisaperry98,g17
billystewart86,g13
angelacooper32,g21
christinehernandez75,g18
samuelsmith66,g04
jenniferjames19,g17
anthonycox39,g19
marilynphillips10,g09
haroldgonzalez67,g06
karenpowell58,g10
seancoleman29,g13
annrodriguez09,g09
terryross33,g18
edwardgray37,g12
annmitchell48,g13
michellebryant34,g06
alanbell90,g18
sarahgray24,g21
daniellee79,g03
carlhayes62,g07
thomascook82,g15
jackthompson13,g20
albertcook53,g17
brandonbutler51,g11
albertmartinez22,g03
beverlyward47,g15
anthonybennett78,g21
alicegarcia39,g05
karenbarnes15,g20
laurabennett98,g18
brendacampbell49,g11
sarahrichardson01,g17
margaretbailey22,g21
phylliscook87,g00
emilybutler59,g16
dorothyhughes19,g03
erichill62,g07
louishayes23,g04
sharonhoward38,g04
normawilliams09,g08
nicolepeterson05,g17
craigtaylor80,g17
lauracoleman20,g03
louisedavis60,g17
richardhall61,g03
helenphillips35,g07
bettyhayes45,g01
loisclark88,g19
dorislopez69,g21
lorigonzales29,g07
marthasimmons29,g15
evelynadams57,g11
gloriaanderson18,g07
maryedwards14,g19
sharonrogers97,g21
kathleenrogers98,g09
craigross65,g13
louiscampbell12,g17
jonathanbutler80,g20
timothyjenkins95,g18
mildredhernandez63,g07
russellgriffin41,g19
bettymorgan13,g00
lisadiaz14,g17
juliephillips42,g10
janiceevans56,g09
sandrataylor39,g10
joycealexander36,g07
douglasphillips08,g21
marialewis97,g03
debramartinez69,g14
shirleyedwards03,g07
janebrooks35,g15
howardhenderson93,g11
williebaker82,g07
seangonzalez06,g18
edwardbarnes73,g00
anthonybrooks89,g08
williammoore69,g00
raymondgonzalez64,g13
theresalopez34,g21
haroldkelly10,g21
jonathanwashington86,g03
amandarodriguez39,g18
johnhall92,g20
michaelward55,g15
anthonybrooks89,g03
christinasmith56,g13
alanrobinson98,g18
ryanhall35,g13
harrypowell05,g01
paulmartinez60,g06
janicealexander39,g10
keithjackson41,g13
dianawhite21,g09
ryanmoore21,g19
andrewnelson82,g09
raymondsanders19,g21
teresapatterson16,g14
jeremysanders29,g09
sandrahill69,g01
wandajones26,g19
annalexander88,g08
howardgonzalez82,g12
roserodriguez62,g05
anniecampbell85,g17
lawrencehayes63,g12
rubybennett19,g21
willieflores35,g19
bonniecarter81,g05
keithturner17,g20
stephaniesmith78,g17
walterbryant81,g14
janicethomas66,g01
ericsmith56,g08
bettymorris81,g17
douglaspeterson19,g11
joethomas04,g03
sharonross28,g05
maryedwards14,g12
anniebutler21,g12
petermartin15,g07
billybell70,g02
lillianparker23,g15
wandagonzales71,g07
dorothycampbell37,g19
jonathancook68,g14
larrylopez89,g05
craigtorres03,g14
paultorres96,g03
loislewis79,g14
dianerussell00,g14
michellemoore08,g17
bobbyrussell54,g20
wandabutler93,g12
stevejones13,g18
alanthompson09,g09
arthurhughes86,g11
larrywhite62,g14
gloriajones49,g15
katherinecook39,g04
patriciawilson44,g02
emilylopez51,g17
helenwalker51,g13
douglasbaker30,g01
johntaylor93,g15
seanlopez68,g11
clarencehughes88,g09
larryyoung47,g04
billygarcia61,g11
howardstewart27,g16
martinwilson55,g12
cherylpatterson92,g12
jackmurphy62,g15
kathygreen12,g05
donaldalexander34,g16
peteralexander56,g16
rebeccawood67,g15
kathleencampbell85,g20
phyllisbennett04,g14
mariamoore22,g15
patrickbutler75,g07
janebutler67,g19
justinyoung95,g04
dianephillips51,g17
annaalexander12,g16
wandacarter11,g19
stevemurphy49,g06
annelopez32,g07
loismorgan40,g08
helenwashington86,g12
joebailey02,g16
nicholasevans37,g21
toddsanchez85,g18
carlosgriffin23,g01
michellegreen87,g08
victorbrooks80,g21
catherinebrooks69,g12
williesimmons05,g21
steventaylor31,g18
justinphillips53,g16
scottpatterson01,g06
kimberlythomas35,g08
robincooper53,g11
catherinesanchez30,g08
louisekelly16,g21
pamelacooper38,g15
ronaldgonzalez18,g19
stephanieross06,g12
aaronbutler14,g21
carolpatterson65,g21
teresaturner45,g17
rogerramirez49,g12
rebeccaking53,g21
heathergreen36,g04
philipyoung76,g15
michaelcampbell94,g02
annevans51,g16
carolevans74,g12
jonathanjenkins31,g18
samuelward47,g17
edwardhernandez30,g15
fredcook58,g00
annesanders00,g01
shirleyross99,g21
caroltorres55,g07
joycemartin17,g07
stevenross66,g03
donaldflores57,g04
ryanrussell35,g15
eugenefoster97,g21
richardgonzales85,g16
billywilliams50,g09
bettyperry06,g20
jacquelinehughes51,g17
dorisjohnson15,g10
seanmartin30,g00
dianasmith42,g16
sandralewis59,g15
loismitchell02,g11
danielsmith50,g15
annesanchez23,g18
peterkelly96,g18
williamjenkins52,g03
wandaharris47,g06
joycejackson94,g00
janicecampbell93,g05
joshuagreen35,g12
marygreen65,g14
scottwashington39,g13
susanwashington95,g05
janiceturner61,g14
waltergreen28,g09
loriperry13,g01
billyflores00,g15
billycox93,g20
amyjohnson89,g08
